Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
MATEE AJAVON,ATL,89.0,11.0,8.6,14.3,28.5,34.3,24.2,75.8,100,0.0
RACHEL HOLLIVAY,ATL,100,0.0,0.0,0.0,38.5,61.5,58.3,41.7,0.0,0.0
TAMERA YOUNG,CHI,99.2,0.8,0.0,22.7,17.9,49.8,63.4,36.6,0.0,0.0
TAYLER HILL,WAS,57.1,42.9,36.5,11.0,31.5,23.5,21.5,78.5,83.3,16.7
TIERRA RUFFIN-PRATT,WAS,74.7,25.3,20.6,13.3,30.5,35.2,45.6,54.4,100,0.0
TINA CHARLES,NYL,92.1,7.9,7.4,6.3,18.2,47.1,64.1,35.9,100,0.0
ALYSSA THOMAS,CON,100,0.0,0.0,20.4,24.2,72.9,50.8,49.2,0.0,0.0
ERIKA DE SOUZA,CHI,100,0.0,0.0,3.9,14.9,79.6,62.3,37.7,0.0,0.0
IMANI MCGEE-STAFFORD,CHI,100,0.0,0.0,7.2,15.9,73.4,67.8,32.2,0.0,0.0
KELLY FARIS,CON,62.3,37.7,24.6,24.6,22.9,29.5,56.3,43.8,80.0,20.0
NATASHA CLOUD,WAS,57.8,42.2,38.8,12.4,24.1,27.0,21.2,78.8,95.7,4.3
RAMU TOKASHIKI,SEA,99.2,0.8,0.0,9.1,27.3,44.8,85.0,15.0,0.0,0.0
SONJA PETROVIC,PHO,73.8,26.2,20.9,24.1,28.5,39.2,55.0,45.0,100,0.0
SWIN CASH,NYL,95.0,5.0,1.8,4.3,25.0,40.2,55.0,45.0,100,0.0
ASTOU NDOUR-FALL,SAN,62.8,37.2,35.0,8.3,16.1,31.1,72.7,27.3,100,0.0
COURTNEY VANDERSLOOT,CHI,67.7,32.3,27.5,15.8,23.2,35.9,21.4,78.6,88.5,11.5
DEVEREAUX PETERS,IND,97.7,2.3,1.9,6.4,6.4,49.7,87.5,12.5,100,0.0
KAHLEAH COPPER,WAS,80.8,19.2,22.5,9.1,23.0,37.4,31.4,68.6,100,0.0
BRIANN JANUARY,IND,65.9,34.1,31.1,13.2,27.5,25.7,32.8,67.2,100,0.0
SEIMONE AUGUSTUS,MIN,87.0,13.0,12.0,7.7,11.3,35.6,56.0,44.0,92.3,7.7
SHENISE JOHNSON,IND,67.4,32.6,29.6,7.7,21.1,29.6,44.3,55.7,92.9,7.1
TANISHA WRIGHT,NYL,91.4,8.6,6.2,11.8,16.9,37.9,54.7,45.3,50.0,50.0
ALEX HARDEN,PHO,70.0,30.0,22.5,27.5,2.5,60.0,40.0,60.0,66.7,33.3
ELENA DELLE DONNE,CHI,77.1,22.9,21.5,8.8,21.6,37.3,49.1,50.9,76.7,23.3
RESHANDA GRAY,ATL,98.6,1.4,0.0,9.4,20.8,70.8,63.2,36.8,0.0,0.0
SHEKINNA STRICKLEN,CON,26.0,74.0,72.3,5.4,8.1,7.1,45.5,54.5,88.9,11.1
CARLA CORTIJO,ATL,64.6,35.4,30.5,9.4,19.5,25.0,15.6,84.4,53.8,46.2
KEISHA HAMPTON,MIN,36.8,63.2,51.4,11.4,28.6,11.4,42.9,57.1,100,0.0
KIAH STOKES,NYL,100,0.0,0.0,3.7,19.8,78.1,72.0,28.0,0.0,0.0
MARKEISHA GATLING,ATL,100,0.0,0.0,10.4,22.4,77.6,65.4,34.6,0.0,0.0
PLENETTE PIERSON,DAL,70.3,29.7,28.1,6.9,18.1,37.5,66.3,33.7,93.3,6.7
SKYLAR DIGGINS,DAL,73.4,26.6,19.5,17.8,29.5,36.8,40.0,60.0,87.0,13.0
THERESA PLAISANCE,DAL,58.3,41.7,41.7,3.7,6.4,42.6,64.3,35.7,100,0.0
ISABELLE HARRISON,PHO,100,0.0,0.0,3.7,21.0,69.1,71.9,28.1,0.0,0.0
LINDSEY HARDING,PHO,92.5,7.5,6.0,20.0,22.0,40.0,44.4,55.6,100,0.0
MORGAN TUCK,CON,65.4,34.6,27.9,18.6,17.5,51.4,52.0,48.0,100,0.0
ALEX MONTGOMERY,SAN,67.3,32.7,33.7,23.6,10.1,31.5,56.0,44.0,80.0,20.0
CHEYENNE PARKER-TYUS,CHI,98.8,1.2,0.0,5.9,16.8,73.3,64.3,35.7,0.0,0.0
COURTNEY WILLIAMS,CON,83.7,16.3,15.4,15.4,7.7,41.0,36.7,63.3,87.5,12.5
DEARICA HAMBY,SAN,92.7,7.3,2.7,12.5,26.8,65.2,75.9,24.1,100,0.0
KAYLA ALEXANDER,SAN,100,0.0,0.0,5.0,23.0,65.0,68.8,31.2,0.0,0.0
MEIGHAN SIMMONS,ATL,37.8,62.2,61.5,11.5,12.9,12.8,50.0,50.0,93.8,6.3
PENNY TAYLOR,PHO,51.7,48.3,38.5,5.1,21.8,30.1,24.2,75.8,82.5,17.5
BRIA HARTLEY,WAS,56.4,43.6,40.1,15.9,23.0,30.6,17.2,82.8,71.4,28.6
NATALIE ACHONWA,IND,100,0.0,0.0,0.0,16.3,69.8,80.6,19.4,0.0,0.0
TIANNA HAWKINS,WAS,74.1,25.9,29.2,1.8,15.9,35.4,71.0,29.0,100,0.0
ALLY MALOTT,WAS,34.7,65.3,61.2,6.1,18.4,8.2,80.0,20.0,90.0,10.0
ANA DABOVIC,LAS,64.8,35.2,13.8,7.7,33.9,43.1,47.1,52.9,100,0.0
IVORY LATTA,WAS,36.7,63.3,52.7,5.5,22.0,16.5,30.4,69.6,56.3,43.8
JAZMON GWATHMEY,SAN,65.4,34.6,37.0,13.7,13.7,19.2,66.7,33.3,88.9,11.1
JENNA O'HEA,SEA,42.4,57.6,53.7,11.9,13.5,23.9,45.5,54.5,100,0.0
ANN WAUTERS,LAS,100,0.0,0.0,13.3,20.0,60.0,100,0.0,0.0,0.0
REBECCA ALLEN,NYL,69.4,30.6,42.5,7.5,10.8,26.7,85.7,14.3,88.2,11.8
CLARISSA DOS SANTOS,CHI,98.3,1.7,0.0,0.0,29.8,35.1,75.0,25.0,0.0,0.0
EVGENIIA BELYAKOVA,LAS,48.1,51.9,34.1,9.1,15.9,40.9,63.6,36.4,100,0.0
RUTH HAMBLIN,DAL,100,0.0,0.0,0.0,23.8,57.1,87.5,12.5,0.0,0.0
KRYSTAL THOMAS,SEA,100,0.0,0.0,0.0,18.5,81.5,63.6,36.4,0.0,0.0
SANCHO LYTTLE,ATL,94.0,6.0,4.1,7.6,13.1,49.7,75.0,25.0,100,0.0
GLORY JOHNSON,DAL,91.4,8.6,5.9,14.8,27.1,54.2,55.9,44.1,100,0.0
KAYLA MCBRIDE,SAN,65.8,34.2,29.9,17.5,19.9,17.9,61.6,38.4,89.7,10.3
SHONI SCHIMMEL,NYL,20.0,80.0,77.1,22.9,11.5,11.4,50.0,50.0,77.8,22.2
MONICA WRIGHT,SEA,61.5,38.5,15.0,15.0,15.0,60.0,28.6,71.4,100,0.0
JELENA DUBLJEVIC,LAS,86.4,13.6,13.6,22.7,13.7,45.5,75.0,25.0,100,0.0
MARTA XARGAY,PHO,48.0,52.0,45.9,17.6,14.1,14.1,47.1,52.9,100,0.0
RACHEL BANHAM,CON,24.5,75.5,70.9,9.1,3.6,14.5,28.6,71.4,76.9,23.1
BRIANNA KIESEL,DAL,73.9,26.1,25.0,16.7,25.0,33.3,0.0,100,100,0.0
ABBY BISHOP,SEA,45.5,54.5,25.0,0.0,25.0,33.3,100,0.0,100,0.0
BASHAARA GRAVES,MIN,100,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0
JEANETTE POHLEN-MAVUNGA,IND,45.5,54.5,56.3,0.0,6.2,25.0,66.7,33.3,100,0.0
VICKI BAUGH,SAN,100,0.0,0.0,13.6,13.6,63.6,73.7,26.3,0.0,0.0
ANEIKA MORELLO,CON,100,0.0,0.0,0.0,16.7,66.7,40.0,60.0,0.0,0.0
LEILANI MITCHELL,WAS,32.6,67.4,55.9,11.9,13.6,3.4,22.2,77.8,81.8,18.2
TIFFANY BIAS,DAL,52.2,47.8,31.0,20.7,34.5,27.6,40.0,60.0,0.0,100
WHITNEY KNIGHT,SAN,26.7,73.3,100,0.0,0.0,0.0,0.0,0.0,100,0.0
BETNIJAH LANEY-HAMILTON,CHI,91.7,8.3,0.0,0.0,50.0,25.0,50.0,50.0,0.0,0.0
BRENE MOSELEY,IND,78.3,21.7,20.0,26.7,13.3,66.7,40.0,60.0,0.0,100
CIERRA BURDICK,ATL,100,0.0,0.0,66.7,33.3,66.7,100,0.0,0.0,0.0
FRIDA ELDEBRINK,SAN,25.0,75.0,0.0,0.0,33.3,66.7,0.0,100,0.0,0.0
ADUT BULGAK,NYL,81.8,18.2,21.4,0.0,21.5,57.1,75.0,25.0,100,0.0
JAMIE WEISNER,WAS,55.6,44.4,50.0,0.0,16.7,16.7,50.0,50.0,50.0,50.0
SANDRINE GRUDA,LAS,100,0.0,0.0,28.6,14.3,85.7,100,0.0,0.0,0.0
ANNA CRUZ,MIN,90.9,9.1,17.6,11.8,35.3,35.3,100,0.0,100,0.0
EPIPHANNY PRINCE,NYL,56.0,44.0,38.7,0.0,22.6,19.4,50.0,50.0,75.0,25.0
ASIA TAYLOR,CON,100,0.0,0.0,41.7,50.0,50.0,66.7,33.3,0.0,0.0
LATOYA SANDERS,WAS,100,0.0,0.0,13.8,37.9,41.4,77.8,22.2,0.0,0.0
MAGGIE LUCAS,IND,52.4,47.6,19.4,22.6,22.5,19.4,33.3,66.7,50.0,50.0
NIRRA FIELDS,PHO,85.7,14.3,0.0,0.0,33.3,0.0,0.0,100,0.0,0.0
AVERY WARLEY-TALBERT,SAN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BLAKE DIETRICK,SAN,50.0,50.0,0.0,50.0,50.0,50.0,100,0.0,0.0,0.0
ZOI DIMITRAKOU,WAS,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
AMERYST ALSTON,NYL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ASIA TAYLOR,CON,100,0.0,0.0,41.7,50.0,50.0,66.7,33.3,0.0,0.0
LATOYA SANDERS,WAS,100,0.0,0.0,13.8,37.9,41.4,77.8,22.2,0.0,0.0
MAGGIE LUCAS,IND,52.4,47.6,19.4,22.6,22.5,19.4,33.3,66.7,50.0,50.0
NIRRA FIELDS,PHO,85.7,14.3,0.0,0.0,33.3,0.0,0.0,100,0.0,0.0
AVERY WARLEY-TALBERT,SAN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BLAKE DIETRICK,SAN,50.0,50.0,0.0,50.0,50.0,50.0,100,0.0,0.0,0.0
ZOI DIMITRAKOU,WAS,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
AMERYST ALSTON,NYL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ASIA TAYLOR,CON,100,0.0,0.0,41.7,50.0,50.0,66.7,33.3,0.0,0.0
LATOYA SANDERS,WAS,100,0.0,0.0,13.8,37.9,41.4,77.8,22.2,0.0,0.0
MAGGIE LUCAS,IND,52.4,47.6,19.4,22.6,22.5,19.4,33.3,66.7,50.0,50.0
NIRRA FIELDS,PHO,85.7,14.3,0.0,0.0,33.3,0.0,0.0,100,0.0,0.0
AVERY WARLEY-TALBERT,SAN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BLAKE DIETRICK,SAN,50.0,50.0,0.0,50.0,50.0,50.0,100,0.0,0.0,0.0
ZOI DIMITRAKOU,WAS,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
AMERYST ALSTON,NYL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
