Player,Team,Year,Pos,Archetype,OBPM,mean,Total Minutes
STACEY THOMAS,POR,2002,F,Secondary Creator/Distributor,-4.624804759669086,-1.63312696344256,624.0
TAYLOR LILLEY,PHO,2010,G,Spot-up Shooter,-4.627605181315523,11.36155966630826,226.8
ADRIENNE JOHNSON,CLE,1998,G,Spot-up Shooter,-4.631132907032713,0.8451948198942816,333.5
MICHELLE EDWARDS,CLE,1998,G,Primary On-Ball Creator,-4.634738274081103,-4.0515002056357785,531.3000000000001
JADE MELBOURNE,WAS,2024,G,Secondary Creator/Distributor,-4.637962183688225,-3.843853141913025,525.4
SHAKIRA AUSTIN,WAS,2024,PowerF,Interior Primary Option,-4.639751373487614,-10.891250618727817,237.6
ALISA BURRAS,CLE,1999,C,Interior Primary Option,-4.6409901652474375,-0.4592140289141749,545.6
TAMECKA DIXON,LAS,1999,G,Secondary Creator/Distributor,-4.642153072577761,-4.446603775975253,556.8
KATIE SMITH,SEA,2012,G,Spot-up Shooter,-4.645173063013736,-6.718458432401627,918.0
KAYTE CHRISTENSEN,PHO,2005,F,Roller/Cutter,-4.645456298506965,-7.055044580923352,108.9
SOPHIA WITHERSPOON,NYL,1999,G,Primary On-Ball Creator,-4.646105089321939,-0.9952437556189384,572.8
JENNIE SIMMS,PHO,2022,G,Secondary Creator/Distributor,-4.647520479861049,-6.181280646587438,303.59999999999997
TAN WHITE,CON,2012,G,Spot-up Shooter,-4.649435390025122,-4.811137878548808,496.0
WENDY PALMER,DET,2001,F,Interior Primary Option,-4.651975293528013,1.2417514187582976,651.2
BETHANY DONAPHIN,NYL,2004,PowerF,Roller/Cutter,-4.6524686553121954,-2.095250626117521,481.0
KIAH STOKES,LVA,2021,C,Roller/Cutter,-4.654995902653786,-2.9959484395038327,444.0
HELEN DARLING,CLE,2001,G,Spot-up Shooter,-4.656740138731103,-0.40659284442843,780.8
CARLA CORTIJO,ATL,2016,G,Primary On-Ball Creator,-4.661272609665302,-8.993575904341444,294.3
CLAUDIA NEVES,DET,2001,G,Spot-up Shooter,-4.663336024247941,-3.8088443661670546,404.7999999999999
ASHLEY ROBINSON,PHO,2005,C,Roller/Cutter,-4.665950861928375,-1.406107921608299,659.5999999999999
JESSICA DAVENPORT,IND,2012,C,Interior Primary Option,-4.666492707276986,-1.1426908353349106,513.4
NAYO RAINCOCK-EKUNWE,NYL,2017,F,Roller/Cutter,-4.667256012816606,2.139007948538571,294.4
SYDNEY COLSON,LVA,2022,G,Secondary Creator/Distributor,-4.668025184133547,-14.64711720156182,122.4
BRIA HOLMES,CON,2019,G,Secondary Creator/Distributor,-4.6684713437871475,-6.577667733599446,530.4
KARIMA CHRISTMAS-KELLY,MIN,2019,SG,Spot-up Shooter,-4.670496682235393,1.8248946645716535,72.0
MARIE FERDINAND-HARRIS,SAN,2005,G,Primary On-Ball Creator,-4.674715243764819,-2.548107127875885,995.1
MARINA FERRAGUT,NYL,2000,F,Secondary Creator/Distributor,-4.675679707743066,-1.5590375070318732,156.4
JACKI GEMELOS,CHI,2015,G,Spot-up Shooter,-4.6815672685637315,-20.272061937968033,85.0
JESSICA BRELAND,IND,2013,F,Roller/Cutter,-4.683995995992439,-9.533561313655966,438.0
ALEXIS JONES,ATL,2020,G,Spot-up Shooter,-4.686634933015858,-10.083655756051291,52.8
ANGEL ROBINSON,PHO,2017,PowerF,Roller/Cutter,-4.689562007455794,-4.566699275601636,237.0
DEVEREAUX PETERS,MIN,2013,F,Roller/Cutter,-4.692117384648746,-3.2158313874967233,632.4000000000001
LE'COE WILLINGHAM,ATL,2013,F,Secondary Creator/Distributor,-4.693073218794748,-8.1069101850058,754.8
BROOKE SMITH,PHO,2010,PowerF,Roller/Cutter,-4.693429016580273,-11.409368730843193,131.2
JENNA O'HEA,SEA,2016,F,Spot-up Shooter,-4.697055022485778,-7.07555812498041,253.0
SONJA HENNING,SEA,2000,G,Spot-up Shooter,-4.6977164697637726,-8.53947085226858,982.4
ISABELLE HARRISON,DAL,2020,F,Roller/Cutter,-4.700219601820229,-2.6740615812804767,258.7
NICKY ANOSIKE,MIN,2010,PowerF,Interior Primary Option,-4.70654895500033,-0.6344234068684509,926.9
BRIA HOLMES,ATL,2017,G,Secondary Creator/Distributor,-4.706831656196696,-4.056875609871493,713.6
