Player,Year,Pos,Archetype,OBPM,mean
SUN MIN JUNG,2003,C,Secondary Creator/Distributor,-8.14737206642909,1.1926676049536702
LA'KESHIA FRETT,2001,F,Roller/Cutter,-8.14947565531804,1.909618141493058
OCTAVIA BLUE,1998,F,Secondary Creator/Distributor,-8.150073111408274,-4.610072633830092
RACHEL BANHAM,2019,G,Spot-up Shooter,-8.15019718929216,-0.2107590028290899
MARGO DYDEK,2008,C,Roller/Cutter,-8.156673566904812,-28.396807638137552
DELISHA MILTON-JONES,2015,F,Secondary Creator/Distributor,-8.15724636130858,8.646265043709704
TARI PHILLIPS,2007,PowerF,Roller/Cutter,-8.164870820422088,-3.999674632869513
KAREN BOOKER,1997,C,Roller/Cutter,-8.169306387613446,-7.83028871046363
SANDORA IRVIN,2008,F,Roller/Cutter,-8.183767273162932,-15.917740021241212
TANJA KOSTIC,1998,F,Roller/Cutter,-8.18594104943696,-4.635867387506445
BRANDI MCCAIN,2002,G,Spot-up Shooter,-8.196330537651757,-12.08695668319117
YELENA LEUCHANKA,2010,C,Roller/Cutter,-8.197006011980884,-11.01222497873028
AYANA WALKER,2003,F,Roller/Cutter,-8.203863776269168,-13.20253618860732
AIYSHA SMITH,2003,F,Secondary Creator/Distributor,-8.20526324125037,-6.663443180371847
TAMICHA JACKSON,2001,G,Secondary Creator/Distributor,-8.208966602608095,-10.239974359077696
HELEN DARLING,2000,G,Primary On-Ball Creator,-8.21109951044553,-4.436746725816945
KAYLA PEDERSEN,2014,F,Roller/Cutter,-8.211525198111959,-11.207124734628604
CRYSTAL LANGHORNE,2020,PowerF,Roller/Cutter,-8.218156140791272,-3.677404373349128
KEISHA ANDERSON,2002,G,Secondary Creator/Distributor,-8.219203815740379,0.4429634383800845
KELLY SCHUMACHER,2008,C,Roller/Cutter,-8.22110520811427,0.929762879029119
CRYSTAL KELLY,2010,F,Roller/Cutter,-8.230143570629544,-5.606336482054096
NIA COFFEY,2018,F,Interior Primary Option,-8.230973857528637,-4.717526553960057
KENDRA WECKER,2007,F,Roller/Cutter,-8.234401222380171,-22.92178400023094
SANDRINE GRUDA,2014,PowerF,Roller/Cutter,-8.234530632965054,-10.341464458620756
KAMIKO WILLIAMS,2013,G,Secondary Creator/Distributor,-8.235988076970006,-6.39252716984139
LAYSHIA CLARENDON,2013,G,Secondary Creator/Distributor,-8.238342029536485,-6.760307184208577
MARLOUS NIEUWVEEN,2005,C,Roller/Cutter,-8.244994139458063,-27.890529464145995
AISHA SHEPPARD,2022,G,Spot-up Shooter,-8.247832984409715,0.7462094151358186
SONJA HENNING,2003,G,Secondary Creator/Distributor,-8.251046285293722,-3.481011892316524
KELLY SCHUMACHER,2005,C,Roller/Cutter,-8.251755454016882,-10.6353082200101
EWELINA KOBRYN,2012,C,Secondary Creator/Distributor,-8.253738060744457,-7.339731127581726
SASHA GOODLETT,2015,C,Roller/Cutter,-8.253826621727207,1.4034413288134078
KATIE MATTERA,2009,C,Roller/Cutter,-8.257431349730762,-18.204366265898795
KAYLA PEDERSEN,2012,F,Roller/Cutter,-8.270818538887633,-5.246211539459859
WANDA GUYTON,1999,C,Roller/Cutter,-8.27122689450948,-17.518375038761913
JESSICA MOORE,2013,PowerF,Roller/Cutter,-8.272642669793852,27.128389215619865
KRISTEN RASMUSSEN,2001,F,Roller/Cutter,-8.292416198967507,-9.14886548268038
VICTARIA SAXTON,2024,F,Spot-up Shooter,-8.296592547248183,-17.85552193324251
SANDORA IRVIN,2007,F,Roller/Cutter,-8.301588771695114,-17.849629707705205
ALESSANDRA SANTOS DE OLIVE,1999,C,Roller/Cutter,-8.304081853549688,-6.2077126959079205
EBONY HOFFMAN,2014,F,Roller/Cutter,-8.308655358846588,-8.830876914533569
LESLEY BROWN,1999,F,Secondary Creator/Distributor,-8.312578752775995,-29.64531615721038
TANGELA SMITH,2005,C,Perimeter-Oriented Big/Wing,-8.327892031886364,-4.245274089616788
ERIN THORN,2004,G,Spot-up Shooter,-8.349770330496877,-15.765923131292825
LIZ DIXON,2023,F,Roller/Cutter,-8.357462329682413,-27.525381043419465
SCHOLANDA DORRELL,2008,G,Secondary Creator/Distributor,-8.369512952126875,-6.776598589205548
ALYSSA THOMAS,2021,F,Interior Primary Option,-8.371296326540696,-9.26467171151066
MICHELE VAN GORP,2001,C,Roller/Cutter,-8.374743188734573,-5.298887070307266
LATONYA JOHNSON,1998,F,Spot-up Shooter,-8.407973712192335,-0.9920575200244915
DOMINIQUE CANTY,2011,G,Secondary Creator/Distributor,-8.427970826740497,-6.643634194227779
ANGELINA WILLIAMS,2005,G,Spot-up Shooter,-8.42827449355609,5.204776155027413
TONYA EDWARDS,2001,G,Secondary Creator/Distributor,-8.429366131986498,-3.7074388319309097
TAN WHITE,2005,G,Primary On-Ball Creator,-8.441509493674824,-8.440535885334652
LYNETTA KIZER,2018,F,Roller/Cutter,-8.44197022118443,-2.594339013827067
SEQUOIA HOLMES,2008,G,Secondary Creator/Distributor,-8.455839918607078,3.8385411020101983
BERNICE MOSBY,2008,F,Roller/Cutter,-8.458400413266242,-3.6488973485622727
AMBER HALL,2002,F,Roller/Cutter,-8.459198676906013,-10.465696765693618
SYLVIA CRAWLEY,2003,F,Roller/Cutter,-8.461269637844731,-6.332648063720837
ERICA MCCALL,2017,F,Roller/Cutter,-8.474827551017704,-20.266406891288632
BERNADETTE NGOYISA,2008,C,Roller/Cutter,-8.488779586572276,-16.62614671899105
THERESA PLAISANCE,2014,F,Roller/Cutter,-8.498964895255286,3.2752360310233612
MURRIEL PAGE,2008,F,Roller/Cutter,-8.504609621884994,-3.2640009166694424
NICOLE LEVESQUE,1997,G,Spot-up Shooter,-8.512290712681992,-2.612332775732974
NEKESHIA HENDERSON,2001,G,Spot-up Shooter,-8.51645128170663,-8.995746191714531
DIANA TAURASI,2019,G,Primary On-Ball Creator,-8.523859910712309,-11.463818029056494
TRENA TRICE-HILL,1998,PowerF,Roller/Cutter,-8.526107632532927,-27.575724993157408
STEPHANIE MAVUNGA,2020,F,Roller/Cutter,-8.526576984779178,-7.547988914385587
CAYLA GEORGE,2023,PowerF,Spot-up Shooter,-8.532842979811083,-6.69626158142329
JAYNETTA SAUNDERS,2001,F,Roller/Cutter,-8.538834072511268,-5.812458196846224
KATE STARBIRD,1999,SG,Secondary Creator/Distributor,-8.54003408381823,-9.39683219624844
NADINE DOMOND,1998,G,Spot-up Shooter,-8.547000413550549,-2.705350811822033
SHYRA ELY-GASH,2007,F,Secondary Creator/Distributor,-8.55214154674945,-10.13721899906751
DONEEKA LEWIS,2008,G,Secondary Creator/Distributor,-8.55540001989911,-12.174466601573862
TARI PHILLIPS,2006,PowerF,Roller/Cutter,-8.563683936612465,-12.842358131504458
TIFFANY BIAS,2019,G,Spot-up Shooter,-8.56378808401539,-8.925189614025628
BRANDY REED,2002,F,Perimeter-Oriented Big/Wing,-8.564730327984345,-5.947746278318649
MICHELE VAN GORP,2003,C,Interior Primary Option,-8.56624680124786,-2.789599295741819
JILL CHAPMAN-DAILY,2002,C,Roller/Cutter,-8.568481170103057,-19.95227395647108
ANGIE BJORKLUND,2011,F,Spot-up Shooter,-8.568820871092646,-6.90902958217384
MEGAN FRAZEE,2010,F,Roller/Cutter,-8.575964514094926,-8.54811751179521
CINTIA DOS SANTOS,2001,C,Interior Primary Option,-8.583153677490795,-5.477623538989689
LAETICIA AMIHERE,2023,F,Interior Primary Option,-8.583472554991934,-8.476559811042437
BERNADETT HATÁR,2023,C,Roller/Cutter,-8.58357602111341,-27.786324343566815
QUIANNA CHANEY,2008,G,Spot-up Shooter,-8.589946882289702,-8.927216748952903
KATHRIN RESS,2007,F,Roller/Cutter,-8.603561268857085,-7.528048574639136
SHAUNZINSKI GORTMAN,2006,G,Secondary Creator/Distributor,-8.607832766621927,-4.427162360139563
KETIA SWANIER,2011,G,Spot-up Shooter,-8.608947647969183,0.0327838325239627
MICHAELA PAVLICKOVA,2003,F,Roller/Cutter,-8.615133822590868,-27.664560380293747
YUKO OGA,2008,G,Secondary Creator/Distributor,-8.619783508302701,0.647157528066459
BERNADETT HATÁR,2021,C,Roller/Cutter,-8.62239803789312,-20.169201696686287
MAYA CALDWELL,2023,G,Secondary Creator/Distributor,-8.623598498442346,-11.524978716971114
COURTNEY COLEMAN,2003,F,Roller/Cutter,-8.625026208777173,-12.59318051164087
ALEXIS HORNBUCKLE,2013,G,Secondary Creator/Distributor,-8.640515411565444,-9.22575014400996
COCO MILLER,2012,G,Secondary Creator/Distributor,-8.645066468391141,-5.534199155805293
LATASHA BYEARS,2003,SG,Roller/Cutter,-8.653520399539024,13.493132633693262
NAOMI MULITAUAOPELE,2000,C,Roller/Cutter,-8.658502456879699,-5.3006674212993055
MARGO GRAHAM,1998,C,Interior Primary Option,-8.661304408631512,-8.240947130541246
TICHA PENICHEIRO,2012,G,Secondary Creator/Distributor,-8.664080737749636,-8.108732961858188
MEGAN WALKER,2022,F,Spot-up Shooter,-8.66916569612652,1.5068083539527926
REBECCA LOBO,2003,C,Secondary Creator/Distributor,-8.683858967976722,-6.876727984504425
KADI SISSOKO,2023,F,Secondary Creator/Distributor,-8.683991477150261,-0.7521083963768959
JISU PARK,2019,C,Roller/Cutter,-8.694683391907068,-14.67856554013134
YELENA LEUCHANKA,2007,C,Roller/Cutter,-8.699765367106952,-15.133328155857956
TYRESA SMITH,2007,F,Roller/Cutter,-8.706452748498352,-10.739204955162394
ABI OLAJUWON,2010,C,Roller/Cutter,-8.708528360787248,0.5634842389893624
KATIE CRONIN,2006,SG,Secondary Creator/Distributor,-8.71514454099769,-16.219088452038665
CINDY BLODGETT,2000,G,Spot-up Shooter,-8.73321004739265,-2.632657152659327
QUACY BARNES,2000,C,Interior Primary Option,-8.738882225302337,-4.391332411346422
CANDICE WIGGINS,2014,G,Spot-up Shooter,-8.740607812557043,-9.833596358143533
ALISIA JENKINS,2020,F,Roller/Cutter,-8.744186127252686,-23.480200560105207
SLOBODANKA TUVIC,2002,C,Interior Primary Option,-8.758586151148789,1.8446053282480508
ASHLEY SHIELDS,2007,G,Perimeter-Oriented Big/Wing,-8.771157498504817,-2.074530525947635
ILONA KORSTINE,2001,G,Secondary Creator/Distributor,-8.779110357920054,-10.759193557206595
MIRANDA AYIM,2011,F,Roller/Cutter,-8.78241190923354,-11.375976309587063
CHAREL ALLEN,2008,G,Spot-up Shooter,-8.78323648431797,-21.220906861856765
ERICA MCCALL,2019,F,Roller/Cutter,-8.786752694190149,0.146108466382821
KELLY SANTOS,2002,F,Roller/Cutter,-8.79928825241395,-6.470386775562809
OLYMPIA SCOTT,2007,C,Interior Primary Option,-8.80123834389456,-3.7236962230818698
STACEY THOMAS,2005,F,Roller/Cutter,-8.817066153639152,-9.53915310734536
DONEEKA LEWIS,2011,G,Spot-up Shooter,-8.823676158762204,-8.755832351186328
LAQUANDA QUICK,2003,G,Spot-up Shooter,-8.826552282805075,-4.986823327240596
HELEN DARLING,2008,G,Spot-up Shooter,-8.829945601812133,-4.418314636994427
KAYTE CHRISTENSEN,2007,F,Roller/Cutter,-8.84116002834758,-6.467251064764246
LATONYA JOHNSON,2003,F,Spot-up Shooter,-8.846133001234637,-6.723039005799293
MATEE AJAVON,2017,G,Secondary Creator/Distributor,-8.887532652277885,-13.109169828260995
KATE PAYE,2000,G,Spot-up Shooter,-8.896639117158887,-7.1310883587533755
TARI PHILLIPS,2004,PowerF,Interior Primary Option,-8.914421027590295,-3.633671264979643
KERRI GARDIN,2011,F,Roller/Cutter,-8.91920621175956,-11.79595720265603
TRACY HENDERSON,1999,C,Roller/Cutter,-8.92119344578885,-11.931239116182008
NIKKI BLUE,2010,G,Secondary Creator/Distributor,-8.922802443168669,-14.214285024379969
POLLYANNA JOHNS KIMBROUGH,2001,C,Roller/Cutter,-8.939962483978846,2.8297908161296643
TYE'SHA FLUKER,2006,C,Roller/Cutter,-8.943618714752294,-7.568989848184505
BERNICE MOSBY,2009,F,Roller/Cutter,-8.944949507119121,-10.83437547554919
BETH CUNNINGHAM,2000,G,Spot-up Shooter,-8.954517729657702,-7.867768521019644
CHANTEL TREMITIERE,1999,G,Secondary Creator/Distributor,-8.978396042442306,-0.6729309729041444
KELLEY GIBSON,2001,SG,Secondary Creator/Distributor,-8.978886821407254,-3.102993772092757
DALMA IVANYI,2000,G,Spot-up Shooter,-8.980889366747732,-5.122113226512653
POLLYANNA JOHNS KIMBROUGH,2000,C,Roller/Cutter,-8.985186370671828,-10.23652102343
TIFFANY BIAS,2016,G,Primary On-Ball Creator,-8.994021452201801,-18.93321063458548
GERGANA BRANZOVA,1998,F,Roller/Cutter,-8.995051455302935,-14.305024234750844
CANDICE WIGGINS,2015,G,Spot-up Shooter,-8.999179351232758,-9.240511866489808
TAKEISHA LEWIS,2002,PowerF,Roller/Cutter,-9.001333866385869,-21.647266967987157
VEDRANA GRGIN FONSECA,2000,F,Secondary Creator/Distributor,-9.021674688191236,-12.12860035606658
TIFFANY MCCAIN,2001,G,Spot-up Shooter,-9.02432421045048,2.404611554358944
TRACY REID,1999,F,Interior Primary Option,-9.027325223069639,-1.9231864101835792
CHRISTELLE N'GARSANET,2006,C,Interior Primary Option,-9.03242914939251,-11.739381490562872
MORGAN TUCK,2020,F,Spot-up Shooter,-9.037017467710527,-15.630675203295873
KIA VAUGHN,2010,C,Roller/Cutter,-9.039343822579962,-17.99046289763796
SHEA MAHONEY,2000,F,Secondary Creator/Distributor,-9.051428732685478,-10.170929561841282
NIKKI MCCRAY,2006,G,Secondary Creator/Distributor,-9.054036956670107,-9.382193870437291
SYDNEY CARTER,2014,G,Secondary Creator/Distributor,-9.05726743909511,-13.178400759499429
ALEX HARDEN,2015,G,Secondary Creator/Distributor,-9.065100146326502,-6.555388368622715
MANDISA STEVENSON,2005,PowerF,Roller/Cutter,-9.072562482467616,-24.385845635665618
OLYMPIA SCOTT,2006,C,Roller/Cutter,-9.080466686044122,-14.477952479519448
RESHANDA GRAY,2020,F,Roller/Cutter,-9.08352681410082,-8.64754888675632
JAZMON GWATHMEY,2017,G,Spot-up Shooter,-9.096519519067671,-6.3512161460583645
KAYANA TRAYLOR,2023,G,Secondary Creator/Distributor,-9.097037527158422,-19.021070047534664
DIAMOND MILLER,2024,F,Secondary Creator/Distributor,-9.100204752112072,-19.23448063018831
NOELLE QUINN,2016,G,Secondary Creator/Distributor,-9.123149635694025,-8.714389244109162
TEMEKA JOHNSON,2007,G,Perimeter-Oriented Big/Wing,-9.124218068819767,-8.426841319440017
MORENIKE ATUNRASE,2008,SG,Spot-up Shooter,-9.13412288459565,-8.195985199558809
MICHELE TIMMS,2000,G,Spot-up Shooter,-9.139191349178212,-7.81873156231366
EMMA CANNON,2021,F,Roller/Cutter,-9.15927519368054,-0.5846365520597334
ASHLEY ROBINSON,2009,C,Roller/Cutter,-9.159432339287013,-13.300431791046469
CHANTELLE ANDERSON,2005,C,Roller/Cutter,-9.159994124295519,-2.1236452668644836
EDWINA BROWN,2003,SG,Secondary Creator/Distributor,-9.161498980101953,-2.1599496829003657
ANDREA RILEY,2011,G,Primary On-Ball Creator,-9.162887075118695,-5.250051805951821
VENUS LACY,1999,C,Roller/Cutter,-9.164264756924622,7.123300805909195
OLAYINKA SANNI,2011,PowerF,Roller/Cutter,-9.191430349129083,-24.848188411551945
SAMANTHA PRAHALIS,2014,G,Secondary Creator/Distributor,-9.194513837411819,-21.013176943339587
JASMINE WALKER,2022,F,Spot-up Shooter,-9.198088924448063,-11.229110833886866
ADRIAN WILLIAMS-STRONG,2001,PowerF,Roller/Cutter,-9.210074795519724,-16.475979945582953
ANEIKA MORELLO,2016,PowerF,Roller/Cutter,-9.22806383681747,-17.26018900397443
TRICIA BADER BINFORD,2002,G,Secondary Creator/Distributor,-9.22939582535974,0.5663145597320685
TIFFANY JACKSON,2017,F,Roller/Cutter,-9.232587515007216,-11.96335528256962
NIKKI BLUE,2009,G,Secondary Creator/Distributor,-9.233324855718438,-7.287439716274983
MILENA FLORES,2000,G,Spot-up Shooter,-9.250338045505726,-1.389901075397164
KATE PAYE,2002,G,Spot-up Shooter,-9.25837729529082,-17.02739946884014
OLYMPIA SCOTT,1999,C,Roller/Cutter,-9.271614459740663,-17.27125633685827
TAN WHITE,2013,G,Primary On-Ball Creator,-9.290744284024038,-4.074795502017747
EDNA CAMPBELL,2005,G,Secondary Creator/Distributor,-9.304563709849155,-8.573364824001592
MICHELLE CAMPBELL,2013,F,Roller/Cutter,-9.313429811691348,-8.863517518952962
MATEE AJAVON,2014,G,Secondary Creator/Distributor,-9.317016816754498,-9.351152985564894
MARIE GÜLICH,2018,C,Roller/Cutter,-9.331550417579727,-12.100271863861398
KIA VAUGHN,2021,C,Roller/Cutter,-9.335443604387558,-0.6618428407503077
KYSRE GONDREZICK,2021,G,Spot-up Shooter,-9.338256073144425,-11.768150909122545
YVONNE TURNER,2022,G,Secondary Creator/Distributor,-9.351278701650216,-11.801913581293189
LEIGHA BROWN,2023,G,Secondary Creator/Distributor,-9.360771350908504,-25.539996997833462
SAMANTHA PRAHALIS,2013,G,Secondary Creator/Distributor,-9.365811875144967,2.2128152098760996
LATONYA JOHNSON,2001,F,Spot-up Shooter,-9.37232328552141,-0.2051042997530929
CHRISTI THOMAS,2009,PowerF,Roller/Cutter,-9.374443844564835,-22.39651603228908
COCO MILLER,2001,G,Secondary Creator/Distributor,-9.37569182935655,2.2676426374141836
ASIA TAYLOR,2018,F,Secondary Creator/Distributor,-9.377109320754643,-6.8642279607428645
JOY CHEEK,2010,F,Secondary Creator/Distributor,-9.392382422018777,-11.673859521591798
NICOLE KUBIK,2000,G,Secondary Creator/Distributor,-9.404941234564726,4.429483204034733
MONIQUE AMBERS,1997,F,Roller/Cutter,-9.42193099344064,-15.25703091596389
ANETA KAUSAITE,1998,F,Roller/Cutter,-9.43203912488899,-1.5107087156087284
JOYNER HOLMES,2022,F,Secondary Creator/Distributor,-9.433497611156266,-12.576335617665656
SUZY BATKOVIC-BROWN,2009,C,Secondary Creator/Distributor,-9.440677380880036,-26.89651514934828
EZINNE KALU,2024,G,Secondary Creator/Distributor,-9.446760333511612,-27.17765952569688
ANGIE BRAZIEL,2000,F,Roller/Cutter,-9.449724885647827,-9.844726222914186
ANNA DEFORGE,2009,G,Secondary Creator/Distributor,-9.460080416594856,-7.558428921798701
MEGAN DUFFY,2007,G,Spot-up Shooter,-9.482400945368747,-6.97092675121369
YOLANDA MOORE,1999,PowerF,Roller/Cutter,-9.48350719300598,-11.48915774953248
TYE'SHA FLUKER,2007,C,Roller/Cutter,-9.488786525429223,-14.96928084619714
CHEN NAN,2009,C,Roller/Cutter,-9.492169629114624,-11.49868533700527
GENNIFER BRANDON,2014,F,Roller/Cutter,-9.493944933767683,-11.475612127708231
IRINA OSIPOVA,2006,C,Roller/Cutter,-9.50140814823778,-1.7444168682089238
BECKY HAMMON,1999,G,Spot-up Shooter,-9.504985701830496,-6.742550037405359
SASHA GOODLETT,2013,C,Roller/Cutter,-9.531225001216269,-4.055876058519747
TOWANA ALHALEEM,2001,SG,Secondary Creator/Distributor,-9.551878998244263,-7.15653793724042
JENNIFER DEREVJANIK,2004,G,Spot-up Shooter,-9.577024700457406,-0.9831373204672404
KIM SMITH,2008,F,Secondary Creator/Distributor,-9.601380979874314,-18.08874954117976
AMANDA ZAHUI B,2020,C,Spot-up Shooter,-9.60490477425917,-15.540473821474151
LE'COE WILLINGHAM,2012,F,Spot-up Shooter,-9.613068018597934,-7.427107714696087
JANELL BURSE,2001,C,Roller/Cutter,-9.615653950860677,6.279598730067935
KYSRE GONDREZICK,2024,G,Spot-up Shooter,-9.6178048011247,-27.398415080779728
CARLA MCGHEE,1999,F,Roller/Cutter,-9.621389777257493,-8.380644702213418
TAJAMA ABRAHAM,1997,C,Interior Primary Option,-9.634700299288983,-5.925555440307382
QUANITRA HOLLINGSWORTH,2010,C,Roller/Cutter,-9.649213845694668,-10.909274779106571
MACTABENE AMACHREE,2005,F,Secondary Creator/Distributor,-9.663950946577994,3.8102468723188143
ARMINTIE HERRINGTON,2009,G,Roller/Cutter,-9.666645747074389,-9.008992180895788
STACEY LOVELACE,2000,C,Interior Primary Option,-9.673776692351549,0.1609663994915109
SHANTIA OWENS,2000,F,Roller/Cutter,-9.675412446723259,-6.233188159533246
AMBER JACOBS,2007,G,Spot-up Shooter,-9.68739473319788,-12.575518976267478
SVETLANA ABROSIMOVA,2012,F,Secondary Creator/Distributor,-9.688386379632759,-7.221206873087112
KAYTE CHRISTENSEN,2006,F,Roller/Cutter,-9.705331984980026,1.4085112226219458
MARKITA ALDRIDGE,1999,G,Secondary Creator/Distributor,-9.731136257685906,-8.25909238571716
LADY GROOMS,1997,F,Secondary Creator/Distributor,-9.74368326262393,-0.737111117851824
CATARINA POLLINI,1997,F,Roller/Cutter,-9.749160169733132,-10.486347445540016
JAYLYN AGNEW,2020,F,Spot-up Shooter,-9.751321213577835,-1.9616909121650656
SONJA MALLORY,2003,C,Roller/Cutter,-9.77342994445816,-22.667965831333586
STACEY FORD,2002,F,Roller/Cutter,-9.783706569996228,-3.15707973732633
CASSANDRA CRUMPTON-MOORER,1997,G,Roller/Cutter,-9.788611592875723,6.625168751986675
LANEISHEA CAUFIELD,2002,G,Spot-up Shooter,-9.814098169741031,0.0196850391301405
ALEXIS PETERSON,2017,G,Secondary Creator/Distributor,-9.820550772282289,-10.666979238305174
DEVEREAUX PETERS,2018,F,Roller/Cutter,-9.837966462928009,-7.254690980771622
SWIN CASH,2014,F,Secondary Creator/Distributor,-9.838654849090576,-14.034366224052722
QUACY BARNES,1998,C,Roller/Cutter,-9.83880009238972,-0.4691060117317405
TARI PHILLIPS,1999,PowerF,Interior Primary Option,-9.842335247372455,-3.055816271039001
FEYONDA FITZGERALD,2017,G,Roller/Cutter,-9.843883756602146,21.230288474500835
JAMILA WIDEMAN,1999,G,Secondary Creator/Distributor,-9.866537435913425,-6.419800083097849
DARXIA MORRIS,2014,G,Secondary Creator/Distributor,-9.86756327991098,-0.4521244973635541
MONICA MAXWELL,1999,F,Spot-up Shooter,-9.877843737686932,-8.623543250275173
DEMYA WALKER,2012,F,Roller/Cutter,-9.882143458372632,-6.753395083963771
PENNY MOORE,1997,F,Secondary Creator/Distributor,-9.890948853985417,-1.9759261610646672
JACKIE MOORE,2002,C,Roller/Cutter,-9.921533510890812,-8.363438494271403
JASMINE DICKEY,2023,G,Roller/Cutter,-9.965985322148827,-2.539342378921208
RAIGYNE LOUIS,2018,G,Interior Primary Option,-9.97137570500701,-28.245517574098596
BRITTANY BOYD-JONES,2021,G,Secondary Creator/Distributor,-9.983466597885522,-25.494894516794943
ELISABETH CEBRIAN,1998,C,Roller/Cutter,-9.991037209759284,2.6193961296232704
ALBENA BRANZOVA,1998,F,Roller/Cutter,-9.99852128257025,-8.084400446832163
LAQUANDA QUICK,2001,G,Roller/Cutter,-10.011143617796675,8.775420000565619
MANDISA STEVENSON,2006,PowerF,Spot-up Shooter,-10.03096122992204,-33.61354024402076
YELENA LEUCHANKA,2012,C,Roller/Cutter,-10.080158596517446,-7.419071666823082
KARLIE SAMUELSON,2022,G,Spot-up Shooter,-10.085613406422537,-30.761241149316582
ASTOU NDIAYE-DIATTA,2003,F,Roller/Cutter,-10.100915578428687,-23.466827673946085
MORGAN BERTSCH,2024,F,Secondary Creator/Distributor,-10.102884971518211,-25.02201440257222
JENNIE SIMMS,2023,G,Roller/Cutter,-10.105032102544005,-16.436466469259493
KAAYLA CHONES,2005,C,Roller/Cutter,-10.112356697642756,-19.77928637494709
ADRIANA MOISES PINTO,2007,G,Secondary Creator/Distributor,-10.126517511617955,-0.5848310598670853
DIJONAI CARRINGTON,2021,SG,Secondary Creator/Distributor,-10.131743412001924,-7.077336822135207
CHASTITY REED,2011,F,Roller/Cutter,-10.18201028218382,-11.977367398213715
SHARNEE ZOLL-NORMAN,2013,G,Secondary Creator/Distributor,-10.202458966815644,0.1574668091697776
MONICA MAXWELL,2001,F,Spot-up Shooter,-10.205381126794505,-3.422847883946426
CHARLI COLLIER,2022,C,Roller/Cutter,-10.214734504712517,-24.13251196669672
KIESHA BROWN,2005,G,Spot-up Shooter,-10.225819218726514,-25.03900758135016
JENNY MOWE,2002,C,Roller/Cutter,-10.232955862473089,-29.487397865109276
LISA WILLIS,2007,G,Spot-up Shooter,-10.275270557183333,-15.906409048578576
MONICA WRIGHT,2015,G,Secondary Creator/Distributor,-10.31531240917045,-10.645374286369996
MAREN WALSETH,2001,F,Roller/Cutter,-10.31585113487847,-18.050213819007997
TORA SUBER,1999,G,Secondary Creator/Distributor,-10.319037873462532,-19.44823801575003
JASMINE HASSELL,2013,F,Roller/Cutter,-10.343315016109425,-11.83639859503199
LA'KESHIA FRETT,2004,F,Interior Primary Option,-10.362796693097563,-1.0653706636809863
LI YUERU,2022,C,Roller/Cutter,-10.395254856176328,-21.825033471223325
NIA COFFEY,2017,F,Roller/Cutter,-10.399493779285612,-4.792129325882
AUDREY SAURET,2001,G,Secondary Creator/Distributor,-10.402541053114392,-7.586796197340105
JANNON ROLAND,2000,F,Secondary Creator/Distributor,-10.431962745630498,-4.69818325053612
ALANNA SMITH,2019,F,Secondary Creator/Distributor,-10.440006009687606,-16.16850262203937
ASHLEY BATTLE,2010,F,Roller/Cutter,-10.440585269293996,-3.999798097448629
CIERRA BURDICK,2020,F,Roller/Cutter,-10.45293474301851,-29.057253097343427
JESSICA BIBBY,2000,G,Secondary Creator/Distributor,-10.456447658139277,-7.150341835001707
CHANTELLE ANDERSON,2003,C,Roller/Cutter,-10.456823823625076,-12.3877612761406
KERI CHACONAS,1998,G,Spot-up Shooter,-10.462877260294388,-1.495453576129374
EDWIGE LAWSON-WADE,2005,G,Spot-up Shooter,-10.463613163795666,-10.3214033734197
NIA CLOUDEN,2023,G,Secondary Creator/Distributor,-10.492908631083147,-12.094702082514386
SAM THOMAS,2023,SG,Roller/Cutter,-10.497978913705278,-39.26411847001179
JASMINE DICKEY,2022,G,Secondary Creator/Distributor,-10.52331890374852,-21.709800754831864
DESTINY SLOCUM,2022,G,Spot-up Shooter,-10.585294938472174,9.523860527785612
MISTIE BASS,2007,F,Roller/Cutter,-10.600106575881526,-3.0952448727016315
ADRIENNE JOHNSON,1997,G,Secondary Creator/Distributor,-10.602257686709219,4.132610108001701
E.C. HILL,2001,G,Spot-up Shooter,-10.615113065820434,-50.28131116720324
LA'KESHIA FRETT,2000,F,Roller/Cutter,-10.63475291134454,-8.059133435076193
TIA PASCHAL,1998,F,Secondary Creator/Distributor,-10.636261130205588,0.4062192468044239
MIAO LI JIE,2005,G,Spot-up Shooter,-10.64610364033098,-10.652103270012036
MICHELLE REED,1998,SG,Secondary Creator/Distributor,-10.655158986946732,-11.202112706014258
SEMEKA RANDALL,2003,G,Roller/Cutter,-10.665061618003696,-12.368556887331607
KAELA DAVIS,2024,F,Roller/Cutter,-10.672877099535482,-12.060162643914838
DEBORAH CARTER,1998,SG,Spot-up Shooter,-10.676847831181714,-1.1471262222704603
MEGAN DUFFY,2008,G,Spot-up Shooter,-10.684269771574858,-21.711018660262095
ASHLEY ROBINSON,2013,C,Roller/Cutter,-10.694140596400235,-13.474261528079255
CASS BAUER-BILODEAU,2001,C,Interior Primary Option,-10.70423953233045,2.2141036674021395
SYDNEY COLSON,2011,G,Secondary Creator/Distributor,-10.731617690261976,-15.00665243569139
LOREE MOORE,2005,G,Secondary Creator/Distributor,-10.761666424197072,-12.876224803426574
STEPHANIE WATTS,2021,G,Secondary Creator/Distributor,-10.781011497010619,-16.865502130644877
KAILA CHARLES,2023,SG,Roller/Cutter,-10.79469265636564,-0.0081343362806569
MICHELE VAN GORP,2000,C,Roller/Cutter,-10.816366069675398,-11.994254012906786
