,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
146,SOPHIE CUNNINGHAM,PHO,26,1.5,2.3,64.1,0.3,0.8,30.4,0.1,0.2,40.0,0.2,0.5,46.2,0.3,0.5,53.8,2.0,5.3,38.3,2022
147,SPARKLE TAYLOR,CHI,27,0.5,0.5,100.0,0.5,0.5,100,1.5,1.5,100.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
148,STEFANIE DOLSON,NYL,31,1.6,2.4,68.2,0.5,1.3,37.0,0.3,0.9,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.8,40.0,2022
149,STEPHANIE JONES,CON,24,0.3,0.8,33.3,0.0,0.4,0.0,0.3,0.3,100.0,0.0,0.0,0.0,-,-,-,0.2,0.4,50.0,2022
150,STEPHANIE TALBOT,SEA,29,0.6,0.9,65.5,0.3,0.8,42.3,0.1,0.3,50.0,0.0,0.2,20.0,0.1,0.3,42.9,0.7,1.8,41.0,2022
151,SUE BIRD,SEA,42,0.3,0.5,53.3,0.2,0.4,38.5,0.5,1.3,41.0,0.2,0.3,55.6,0.1,0.1,50.0,1.6,4.2,37.4,2022
152,SYDNEY COLSON,LVA,33,0.1,0.5,14.3,0.1,0.5,25.0,0.3,0.4,66.7,0.2,0.2,100,0.0,0.0,0.0,0.1,0.5,11.1,2022
153,SYLVIA FOWLES,MIN,37,4.7,6.9,68.9,1.2,2.2,52.2,0.2,0.8,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
154,TEAIRA MCCOWAN,DAL,26,3.5,5.5,64.1,0.6,1.4,44.7,0.1,0.1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
155,THERESA PLAISANCE,LVA,31,0.2,0.3,62.5,0.1,0.2,40.0,0.2,0.5,35.7,0.1,0.4,30.0,0.2,0.2,80.0,0.8,2.5,32.4,2022
156,TIANNA HAWKINS,WAS,32,1.0,1.4,68.8,0.2,0.7,29.4,0.1,0.5,25.0,0.1,0.2,33.3,0.0,0.1,0.0,0.5,1.9,27.7,2022
157,TIFFANY HAYES,ATL,33,3.0,4.2,71.7,1.0,2.3,44.0,0.4,0.7,50.0,0.1,0.2,50.0,0.3,0.7,42.9,1.3,3.0,42.4,2022
158,TIFFANY MITCHELL,IND,28,1.3,2.0,63.2,0.4,1.3,29.5,0.4,1.1,35.9,0.1,0.2,33.3,0.0,0.0,0.0,0.3,0.7,41.7,2022
159,TINA CHARLES,SEA,34,1.9,2.9,64.9,1.6,3.8,43.8,1.2,2.9,40.8,0.1,0.1,100,0.0,0.2,0.0,1.1,3.0,35.3,2022
160,TINA KRAJISNIK,CHI,32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
161,TYASHA HARRIS,DAL,25,0.6,0.9,62.5,0.1,0.7,19.2,0.8,1.5,50.9,0.0,0.1,33.3,0.0,0.0,0.0,0.5,1.4,32.0,2022
162,VERONICA BURTON,DAL,22,0.2,0.4,57.1,0.1,0.5,26.3,0.0,0.0,0.0,0.0,0.1,33.3,0.1,0.1,100,0.3,1.0,24.3,2022
163,VICTORIA VIVIANS,IND,28,0.6,1.4,44.0,0.6,1.4,41.7,1.1,3.4,33.3,0.0,0.3,0.0,0.0,0.1,0.0,1.3,4.1,30.8,2022
164,YVONNE ANDERSON,CON,33,0.3,0.6,42.9,0.4,0.6,57.1,0.1,0.2,50.0,0.2,0.3,50.0,0.0,0.0,0.0,0.3,0.7,37.5,2022
165,YVONNE TURNER,PHO,35,0.4,1.6,28.6,0.1,0.8,14.3,0.4,1.0,44.4,0.3,0.3,100,0.0,0.0,0.0,0.1,0.6,20.0,2022
