,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
146,TAMMY SUTTON-BROWN,CHA,27,2.6,5.1,51.7,0.5,1.4,35.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
147,TANGELA SMITH,SAC,28,1.2,2.3,51.9,1.3,3.1,41.1,2.2,5.5,40.4,0.0,0.0,0.0,0.0,0.1,0.0,0.2,1.3,17.9,2004
148,TARI PHILLIPS,NYL,35,1.6,3.9,41.2,0.5,1.2,43.8,0.4,2.2,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
149,TASHA BUTTS,MIN,23,0.2,0.6,33.3,0.2,0.5,35.7,0.1,0.4,27.3,0.2,0.4,50.0,0.1,0.6,25.0,0.3,1.3,23.1,2004
150,TEANA MILLER,CHA,24,1.1,1.8,62.5,0.4,1.1,33.3,0.1,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
151,TERA BJORKLUND,CHA,23,0.0,0.3,0.0,0.3,0.5,50.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2004
152,TERESA EDWARDS,MIN,40,0.8,1.6,52.8,0.3,0.7,37.5,0.4,1.1,31.6,0.1,0.3,20.0,0.1,0.2,50.0,0.7,2.5,29.5,2004
153,TERESA WEATHERSPOON,LAS,39,0.1,0.3,30.0,0.0,0.0,0.0,0.1,0.4,33.3,0.0,0.0,0.0,0.2,0.2,100,0.0,0.1,0.0,2004
154,TICHA PENICHEIRO,SAC,30,0.7,1.5,48.0,0.2,0.9,24.1,0.3,0.9,29.0,0.1,0.3,33.3,0.0,0.3,0.0,0.7,2.0,35.6,2004
155,TIFFANI JOHNSON,HOU,29,1.0,1.7,60.0,0.4,0.9,40.0,0.4,1.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
156,TINA THOMPSON,HOU,30,2.0,3.6,54.8,1.1,3.4,33.0,2.2,6.1,35.2,0.1,0.3,20.0,0.0,0.0,0.0,1.7,4.0,41.7,2004
157,TOCCARA WILLIAMS,SAN,23,0.2,0.8,25.0,0.2,0.4,50.0,0.2,0.5,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,50.0,2004
158,TULLY BEVILAQUA,SEA,32,0.2,0.4,57.1,0.0,0.2,0.0,0.1,0.4,35.7,0.1,0.1,100,0.2,0.5,40.0,0.4,1.0,40.0,2004
159,TYNESHA LEWIS,CHA,26,0.8,1.6,48.2,0.6,1.3,44.4,0.7,1.8,40.7,0.2,0.3,80.0,0.0,0.0,0.0,0.6,1.6,35.6,2004
160,VANESSA HAYDEN,MIN,23,1.0,2.0,50.8,1.1,3.2,33.3,0.2,0.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
161,VICKIE JOHNSON,NYL,33,1.4,2.4,57.3,0.4,1.1,36.8,1.3,3.3,38.1,0.1,0.2,60.0,0.1,0.2,33.3,0.4,1.6,25.0,2004
162,WENDY PALMER,CON,30,1.5,3.1,48.0,0.7,1.5,43.1,0.7,1.8,40.7,0.1,0.1,100,0.0,0.1,0.0,0.4,1.3,31.6,2004
163,YOLANDA GRIFFITH,SAC,35,3.4,5.3,63.7,1.4,3.5,40.8,0.4,1.2,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2004
