,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
145,SYDNEY COLSON,LVA,35,0.2,0.3,71.4,0.2,0.6,38.9,0.0,0.1,50.0,0.0,0.0,0.0,0.1,0.1,50.0,0.4,1.1,39.4,2024
146,TAYLOR SOULE,MIN,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,2024
147,TEAIRA MCCOWAN,DAL,28,3.9,5.8,67.1,0.7,1.7,39.7,0.1,0.7,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.0,2024
148,TEMI FÁGBÉNLÉ,IND,32,2.0,2.8,69.4,0.3,1.0,31.8,0.3,0.8,33.3,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.4,25.0,2024
149,TIFFANY HAYES,LVA,35,1.6,2.5,65.4,0.7,1.6,44.2,0.0,0.2,20.0,0.0,0.0,0.0,0.2,0.3,50.0,0.8,2.2,38.9,2024
150,TIFFANY MITCHELL,CON,30,0.7,1.6,44.7,0.3,0.8,40.0,0.3,1.1,25.9,0.1,0.3,25.0,0.0,0.1,0.0,0.2,0.8,27.8,2024
151,TINA CHARLES,ATL,36,2.5,4.2,59.5,1.8,4.1,44.4,1.6,4.3,38.1,0.0,0.0,0.0,0.0,0.1,0.0,0.3,1.0,28.9,2024
152,TYASHA HARRIS,CON,27,0.9,1.3,69.4,0.5,1.2,40.0,0.8,2.4,34.7,0.2,0.5,44.4,0.1,0.2,37.5,1.3,3.2,38.9,2024
153,VERONICA BURTON,CON,24,0.2,0.4,50.0,0.1,0.4,23.1,0.1,0.3,40.0,0.1,0.1,50.0,0.1,0.2,50.0,0.3,1.0,33.3,2024
154,VICTARIA SAXTON,IND,25,0.3,0.5,66.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.2,0.3,50.0,2024
155,VICTORIA VIVIANS,SEA,30,0.2,0.4,53.3,0.1,0.5,27.8,0.2,0.6,28.6,0.0,0.1,0.0,0.0,0.2,0.0,0.6,1.7,36.1,2024
156,ZIA COOKE,LAS,24,0.4,0.8,45.5,0.3,1.2,25.7,0.2,0.6,33.3,0.0,0.1,0.0,0.0,0.0,0.0,0.4,1.3,30.6,2024
