,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
147,TAMECKA DIXON,LAS,30,1.2,1.9,64.9,0.2,0.5,31.3,0.7,2.5,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2005
148,TAMICHA JACKSON,WAS,28,0.3,0.3,100.0,0.0,0.3,0.0,0.1,1.6,7.7,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1.6,12.5,2005
149,TAMIKA CATCHINGS,IND,26,2.1,3.7,55.9,0.5,1.2,39.0,1.0,3.5,29.4,0.1,0.5,23.1,0.2,0.4,40.0,0.8,2.9,28.0,2005
150,TAMIKA RAYMOND,MIN,26,2.3,3.9,58.8,0.2,0.5,38.9,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2005
151,TAMIKA WHITMORE,LAS,29,1.7,3.3,52.2,0.5,1.3,39.5,1.0,2.6,37.8,0.1,0.2,33.3,0.0,0.0,0.0,0.1,0.6,25.0,2005
152,TAMMY SUTTON-BROWN,CHA,28,2.8,4.9,56.6,0.4,1.1,30.8,0.1,0.4,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
153,TAN WHITE,IND,23,1.1,2.1,49.3,0.4,1.5,25.5,0.3,1.4,22.4,0.1,0.5,18.2,0.2,0.5,30.0,0.7,2.2,33.3,2005
154,TANGELA SMITH,CHA,29,1.9,3.9,47.9,1.5,3.9,37.2,2.1,5.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2005
155,TANISHA WRIGHT,SEA,22,0.5,0.8,57.1,0.3,0.9,29.0,0.7,1.4,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2005
156,TARI PHILLIPS,HOU,36,0.8,1.6,50.0,0.3,0.8,37.5,0.2,0.6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
157,TEANA MILLER,CHA,25,1.0,2.0,50.0,0.3,0.7,42.9,0.1,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
158,TEMEKA JOHNSON,WAS,23,1.2,2.2,52.6,0.5,1.3,41.9,1.6,3.3,48.6,0.0,0.1,0.0,0.1,0.2,33.3,0.4,1.3,32.4,2005
159,TICHA PENICHEIRO,SAC,31,0.5,1.1,47.2,0.5,1.3,38.6,0.4,1.5,23.5,0.0,0.2,0.0,0.0,0.1,0.0,0.3,1.5,22.9,2005
160,TINA THOMPSON,HOU,31,0.9,2.0,43.3,0.7,1.5,43.5,1.8,3.8,47.4,0.4,0.5,80.0,0.0,0.0,0.0,0.5,2.3,22.9,2005
161,TULLY BEVILAQUA,IND,33,0.4,0.8,46.2,0.0,0.1,0.0,0.2,0.5,43.8,0.2,0.3,57.1,0.5,1.0,45.5,1.0,2.8,34.9,2005
162,TYNESHA LEWIS,MIN,27,0.4,1.0,40.9,0.6,1.3,48.1,0.3,1.2,20.8,0.0,0.1,0.0,0.0,0.0,0.0,0.2,1.1,14.3,2005
163,VANESSA HAYDEN,MIN,24,1.9,3.7,50.4,1.4,3.4,40.0,0.1,0.6,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
164,VICKIE JOHNSON,NYL,34,1.8,2.7,65.6,0.4,0.8,48.1,0.7,2.0,36.8,0.1,0.3,42.9,0.4,0.7,58.3,0.6,2.0,30.8,2005
165,WENDY PALMER,SAN,31,1.9,2.7,71.4,0.5,1.4,34.8,0.6,1.4,40.8,0.0,0.1,0.0,0.0,0.1,0.0,0.8,1.8,44.4,2005
166,YOLANDA GRIFFITH,SAC,36,2.9,5.0,57.6,1.4,3.3,43.4,0.8,2.2,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
167,YOLANDA PAIGE,IND,22,0.2,0.2,66.7,0.0,0.5,0.0,0.2,0.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,20.0,2005
