,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
146,TAMERA YOUNG,CHI,23,0.7,1.2,56.0,0.2,0.9,23.5,0.2,0.9,22.2,0.2,0.3,66.7,0.0,0.7,0.0,0.1,0.6,16.7,2009
147,TAMIKA CATCHINGS,IND,30,2.1,3.8,56.6,0.3,0.9,31.3,0.9,3.6,26.2,0.3,0.5,53.3,0.2,0.5,30.0,0.8,2.8,30.1,2009
148,TAMIKA WHITMORE,CON,33,0.5,1.2,42.9,0.2,0.9,19.0,0.6,2.3,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,30.4,2009
149,TAMMY SUTTON-BROWN,IND,32,2.7,5.4,50.3,0.4,0.7,52.6,0.4,1.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009
150,TAN WHITE,CON,27,0.9,1.7,54.0,0.2,0.6,35.3,0.5,1.7,30.0,0.3,1.0,30.0,0.3,0.7,45.5,1.3,3.3,38.4,2009
151,TANGELA SMITH,PHO,33,1.1,1.7,61.0,0.4,1.0,39.4,1.3,3.4,37.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.7,46.2,2009
152,TANISHA WRIGHT,SEA,26,2.2,3.5,64.9,0.8,1.9,44.4,1.2,3.5,34.2,0.0,0.2,25.0,0.1,0.1,100,0.2,0.9,24.0,2009
153,TASHA HUMPHREY,MIN,24,0.6,1.0,58.6,0.2,0.9,23.8,0.6,1.6,40.0,0.0,0.0,0.0,0.0,0.6,0.0,0.9,2.7,32.8,2009
154,TEMEKA JOHNSON,PHO,27,0.9,1.7,52.6,0.5,1.1,41.0,1.3,2.9,44.3,0.1,0.4,33.3,0.0,0.0,0.0,1.0,2.3,43.4,2009
155,TENAE DAVIS-CAIN,DET,23,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-,-,-,0.0,2.0,0.0,2009
156,TICHA PENICHEIRO,SAC,35,1.0,1.9,51.8,0.2,1.2,13.9,0.3,1.3,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,11.1,2009
157,TIFFANY JACKSON,NYL,25,1.1,2.2,49.3,0.4,0.9,48.4,0.4,1.3,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009
158,TINA THOMPSON,LAS,35,1.3,2.4,54.9,0.6,1.7,35.6,1.0,3.3,30.1,0.1,0.3,33.3,0.2,0.3,60.0,1.4,3.7,36.2,2009
159,TULLY BEVILAQUA,IND,37,0.5,1.0,54.5,0.1,0.3,40.0,0.3,0.9,29.0,0.2,0.5,29.4,0.2,0.4,37.5,0.8,2.4,35.0,2009
160,VANESSA HAYDEN,LAS,28,0.9,1.7,51.2,0.6,1.5,37.8,0.1,0.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009
161,VICKIE JOHNSON,SAN,38,1.0,1.7,61.1,0.1,0.5,26.7,0.7,1.9,36.7,0.0,0.1,50.0,0.3,0.7,44.4,0.6,1.6,35.6,2009
162,WHITNEY BODDIE,SAC,23,0.0,0.0,0.0,-,-,-,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,2009
163,YOLANDA GRIFFITH,IND,40,1.7,2.3,71.4,0.5,2.0,25.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009
