,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
145,SYLVIA FOWLES,MIN,32,6.4,9.5,68.0,0.8,1.6,49.1,0.2,0.3,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
146,TAMERA YOUNG,ATL,31,1.3,2.7,47.3,0.3,1.2,29.3,0.8,2.9,28.7,0.1,0.3,28.6,0.0,0.1,0.0,0.7,1.9,35.9,2017
147,TAYLER HILL,WAS,27,1.2,3.2,36.8,0.4,0.8,46.7,0.8,1.7,46.7,0.0,0.1,0.0,0.0,0.1,0.0,1.5,4.8,31.4,2017
148,TEMI FÁGBÉNLÉ,MIN,25,0.5,0.7,75.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
149,THERESA PLAISANCE,DAL,26,0.9,1.7,54.4,0.3,0.9,33.3,0.4,1.4,30.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.6,34.7,2017
150,TIANNA HAWKINS,WAS,27,1.4,2.3,62.7,0.2,0.5,38.9,0.7,1.5,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,27.3,2017
151,TIERRA RUFFIN-PRATT,WAS,27,1.1,2.4,45.8,0.7,2.0,33.8,0.7,2.8,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2017
152,TIFFANY HAYES,ATL,28,2.8,4.9,58.4,0.3,1.2,26.8,0.4,1.5,26.0,0.0,0.1,50.0,0.0,0.2,20.0,1.4,3.7,38.0,2017
153,TIFFANY JACKSON,LAS,33,0.5,0.9,50.0,0.1,0.2,25.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2017
154,TIFFANY MITCHELL,IND,23,1.7,3.6,48.5,0.1,0.6,20.0,0.6,2.1,28.1,0.0,0.3,14.3,0.1,0.2,60.0,0.5,2.1,22.8,2017
155,TINA CHARLES,NYL,29,2.8,4.8,58.9,2.2,4.9,45.5,1.9,5.7,34.0,0.0,0.0,100,0.0,0.0,0.0,0.7,2.0,34.3,2017
156,YVONNE TURNER,PHO,30,1.0,1.9,53.0,0.0,0.2,14.3,0.5,1.0,50.0,0.0,0.5,10.0,0.0,0.1,0.0,0.4,1.3,28.6,2017
