,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
147,SHALONDA ENIS,CHA,28,1.0,2.0,50.0,0.0,1.0,0.0,0.3,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2002
148,SHANELE STIRES,MIN,31,0.0,0.1,0.0,0.2,0.2,100.0,0.0,0.0,0.0,1.0,1.0,100,-,-,-,0.0,0.5,0.0,2002
149,SHANNON JOHNSON,ORL,28,1.7,3.2,54.1,1.2,3.1,38.1,1.5,3.8,39.3,0.0,0.1,0.0,0.0,0.2,0.0,0.8,2.5,29.6,2002
150,SHANTIA OWENS,CHA,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,2002
151,SHAUNZINSKI GORTMAN,MIN,23,0.4,0.7,60.0,0.2,0.7,23.5,0.2,0.6,29.4,0.1,0.6,22.2,0.0,0.0,0.0,0.6,1.7,35.3,2002
152,SHEA MAHONEY,PHO,25,0.3,0.3,100.0,0.3,0.3,100.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,1.0,0.0,2002
153,SHEILA LAMBERT,CHA,22,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,100.0,-,-,-,-,-,-,-,-,-,2002
154,SHERI SAM,MIA,29,1.9,2.8,66.7,0.8,1.9,41.0,2.5,6.7,37.6,0.2,0.6,25.0,0.1,0.7,16.7,0.8,2.1,37.9,2002
155,SHERYL SWOOPES,HOU,32,2.3,3.7,62.2,1.1,2.5,42.5,2.8,7.2,39.1,0.0,0.1,0.0,0.0,0.2,0.0,0.7,2.5,29.9,2002
156,SIMONE EDWARDS,SEA,29,1.4,2.3,60.0,1.0,2.1,50.0,0.2,0.5,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100,2002
157,SLOBODANKA TUVIC,PHO,25,0.7,1.4,48.6,0.2,0.8,26.3,0.2,0.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,16.7,2002
158,SONJA HENNING,HOU,33,0.5,0.8,60.0,0.1,0.2,28.6,0.2,0.8,23.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.7,20.0,2002
159,SOPHIA WITHERSPOON,LAS,33,0.4,0.7,54.5,0.2,0.4,38.5,0.1,0.5,25.0,0.1,0.8,11.1,0.6,1.0,62.5,0.9,2.0,44.0,2002
160,STACEY DALES,WAS,23,1.0,2.0,50.8,0.4,0.9,39.3,0.2,0.9,20.7,0.1,0.3,16.7,0.1,0.4,40.0,1.3,3.2,41.2,2002
161,STACEY FORD,SAC,34,0.2,0.2,100.0,0.0,0.2,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,2002
162,STACEY THOMAS,POR,24,0.9,2.1,41.8,0.3,0.8,37.0,0.1,0.5,20.0,0.0,0.3,0.0,0.3,0.7,40.0,0.4,1.3,27.6,2002
163,STACY CLINESMITH,DET,25,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.5,40.0,2002
164,SUE BIRD,SEA,22,1.0,1.7,60.4,0.8,2.3,35.6,1.1,3.3,33.6,0.2,0.4,50.0,0.1,0.2,50.0,1.7,4.3,39.4,2002
165,SUE WICKS,NYL,36,0.5,1.2,42.9,0.2,0.7,27.3,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2002
166,SUMMER ERB,CHA,25,0.9,1.2,71.1,0.2,0.5,29.4,0.1,0.2,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002
167,SUSANNA BONFIGLIO,PHO,28,0.7,1.3,55.2,0.5,1.1,43.5,0.8,1.4,54.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2002
168,SVETLANA ABROSIMOVA,MIN,22,2.8,5.9,47.5,0.6,2.2,25.0,0.3,1.3,22.2,0.0,0.4,0.0,0.1,0.3,50.0,0.8,2.1,35.8,2002
169,SWIN CASH,DET,23,3.3,5.9,55.6,0.3,1.3,27.5,0.5,1.9,24.6,0.1,0.6,10.0,0.1,0.3,20.0,0.4,1.7,22.9,2002
170,SYLVIA CRAWLEY,POR,30,0.7,1.4,50.0,1.3,3.3,38.1,1.4,3.6,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,41.2,2002
171,TAKEISHA LEWIS,SEA,23,0.1,0.4,33.3,0.2,0.2,100.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,2002
172,TAJ MCWILLIAMS-FRANKLIN,ORL,32,2.4,3.7,64.6,0.2,1.3,17.6,0.5,1.1,42.9,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.5,50.0,2002
173,TAMARA MOORE,MIN,23,0.8,2.2,36.8,0.3,0.9,34.6,0.3,0.9,34.6,0.0,0.2,0.0,0.1,0.3,50.0,1.1,2.8,38.0,2002
174,TAMECKA DIXON,LAS,27,1.1,2.2,50.7,0.8,2.2,36.4,1.6,4.3,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.4,35.1,2002
175,TAMICHA JACKSON,POR,25,1.0,1.7,60.4,0.6,1.8,33.9,1.4,3.2,44.7,0.0,0.1,0.0,0.3,0.5,50.0,0.8,2.5,31.5,2002
176,TAMIKA CATCHINGS,IND,23,2.1,3.8,56.7,0.7,1.7,38.9,0.6,2.3,26.4,0.2,0.5,38.5,0.3,0.9,31.3,2.1,5.1,40.5,2002
177,TAMIKA RAYMOND,MIN,23,3.6,5.7,63.6,0.2,0.8,29.2,0.1,0.3,20.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,33.3,2002
178,TAMIKA WHITMORE,NYL,26,2.9,5.1,58.0,0.7,2.2,32.9,1.0,2.4,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2002
179,TAMMY JACKSON,HOU,40,0.6,1.2,50.0,0.0,0.2,0.0,0.0,0.2,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2002
180,TAMMY SUTTON-BROWN,CHA,25,3.6,6.4,55.3,0.4,1.1,41.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002
181,TANGELA SMITH,SAC,26,1.3,2.6,47.6,2.2,5.0,43.5,1.8,4.6,39.9,0.0,0.0,0.0,0.0,0.3,0.0,0.6,1.5,37.5,2002
182,TARI PHILLIPS,NYL,33,3.2,5.4,59.5,1.1,2.5,43.0,1.4,3.7,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2002
183,TAUSHA MILLS,WAS,27,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.3,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2002
184,TERESA WEATHERSPOON,NYL,37,0.9,1.5,63.8,0.0,0.3,9.1,0.2,1.1,16.7,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.7,12.5,2002
185,TICHA PENICHEIRO,SAC,28,1.2,3.0,38.9,0.8,1.7,48.8,0.2,0.6,28.6,0.0,0.1,0.0,0.3,0.3,100,0.3,1.4,23.3,2002
186,TIFFANI JOHNSON,HOU,27,1.5,2.7,57.0,0.5,1.3,36.6,0.4,1.5,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2002
187,TIFFANY MCCAIN,ORL,25,0.0,0.0,0.0,0.1,0.5,20.0,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8,0.0,2002
188,TINA THOMPSON,HOU,28,2.1,3.7,57.4,1.0,2.6,36.8,1.6,4.0,39.7,0.1,0.6,22.2,0.2,0.4,50.0,1.3,3.3,38.1,2002
189,TONYA EDWARDS,CHA,35,0.4,0.9,46.2,0.1,0.4,33.3,0.4,1.2,36.1,0.3,1.0,25.0,0.1,0.7,20.0,0.3,1.0,31.3,2002
190,TONYA MASSALINE,WAS,25,0.5,1.0,48.0,0.2,0.8,25.0,0.2,0.9,21.7,0.1,0.6,20.0,0.0,0.5,0.0,0.3,0.7,45.5,2002
191,TRACY HENDERSON,CLE,28,0.5,0.7,73.3,0.1,0.7,14.3,0.1,0.4,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002
192,TRACY REID,PHO,26,1.5,2.8,53.0,0.3,1.1,25.9,0.3,1.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2002
193,TRICIA BADER BINFORD,CLE,30,0.2,0.3,50.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,7.1,2002
194,TRISHA STAFFORD-ODOM,MIA,32,0.2,0.8,20.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,2002
195,TULLY BEVILAQUA,POR,30,0.3,0.5,57.1,0.0,0.2,20.0,0.0,0.2,16.7,0.0,0.3,0.0,0.6,1.1,55.6,0.5,1.3,38.5,2002
196,TYNESHA LEWIS,HOU,24,0.3,0.4,71.4,0.2,0.4,50.0,0.1,0.5,22.2,0.0,0.5,0.0,0.0,0.0,0.0,0.6,1.4,42.9,2002
197,UKARI FIGGS,POR,26,0.7,1.4,50.0,0.2,0.8,20.0,0.5,1.4,39.5,0.2,0.3,66.7,0.1,0.7,9.1,1.2,3.4,34.0,2002
198,VAL WHITING,MIN,31,0.7,1.3,50.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2002
199,VANESSA NYGAARD,MIA,28,0.4,0.6,66.7,0.1,0.3,28.6,0.2,0.4,41.7,0.2,0.4,60.0,0.3,1.0,28.6,0.8,2.0,37.8,2002
200,VEDRANA GRGIN FONSECA,LAS,28,0.2,0.3,50.0,0.2,0.4,40.0,0.3,0.8,30.0,2.0,2.0,100,-,-,-,0.4,1.3,30.0,2002
201,VICKI HALL,LAS,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,66.7,0.0,0.0,0.0,-,-,-,0.0,1.0,0.0,2002
202,VICKIE JOHNSON,NYL,31,1.9,2.8,65.9,0.3,0.9,34.5,1.3,3.6,34.8,0.2,0.6,33.3,0.4,0.6,55.6,0.8,2.0,41.4,2002
203,VICKY BULLETT,WAS,35,0.8,1.4,61.4,0.4,1.3,31.0,1.6,3.2,49.5,0.1,0.1,100,0.2,0.3,66.7,0.5,1.5,34.9,2002
204,WENDY PALMER,ORL,28,1.9,3.2,60.2,0.4,1.3,30.0,0.4,1.2,36.8,0.2,0.5,40.0,0.1,0.3,40.0,1.2,3.4,34.3,2002
205,YOLANDA GRIFFITH,SAC,33,3.5,5.6,62.5,1.3,3.1,42.3,0.6,1.8,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002
206,ZUZANA KLIMESOVA,IND,24,0.1,0.5,20.0,0.0,0.3,0.0,0.1,0.5,20.0,-,-,-,-,-,-,-,-,-,2002
