,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
144,TAYLER HILL,DAL,29,0.3,0.3,100.0,0.3,0.8,33.3,0.3,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,16.7,2019
145,TEAIRA MCCOWAN,IND,23,3.1,5.4,57.1,0.4,1.1,31.6,0.1,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
146,TEMI FÁGBÉNLÉ,MIN,27,1.3,1.9,67.6,0.3,0.4,62.5,0.7,1.8,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,16.7,2019
147,THERESA PLAISANCE,CON,28,0.2,0.5,37.5,0.5,1.1,42.9,0.3,0.7,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.4,34.2,2019
148,TIANNA HAWKINS,WAS,29,1.6,2.3,72.9,0.6,1.3,46.2,0.4,0.6,55.0,0.2,0.4,40.0,0.1,0.2,33.3,0.9,2.5,35.9,2019
149,TIERRA RUFFIN-PRATT,LAS,29,0.6,1.0,55.9,0.4,1.1,36.1,0.4,1.6,28.3,0.1,0.2,33.3,0.0,0.2,25.0,0.6,1.8,35.5,2019
150,TIFFANY BIAS,NYL,28,0.3,0.3,100.0,0.0,0.1,0.0,0.1,0.4,20.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.5,18.8,2019
151,TIFFANY HAYES,ATL,30,2.3,4.3,53.2,0.8,2.6,29.3,0.8,1.9,39.3,0.1,0.2,40.0,0.1,0.4,25.0,1.1,3.4,31.3,2019
152,TIFFANY MITCHELL,IND,25,1.7,3.2,52.9,0.3,1.0,27.3,0.8,2.4,31.3,0.0,0.2,14.3,0.1,0.2,50.0,0.5,1.8,29.3,2019
153,TINA CHARLES,NYL,31,2.0,3.8,52.4,2.5,5.9,41.3,1.9,5.6,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.8,19.0,2019
154,VICTORIA MACAULAY,CHI,29,0.5,0.8,66.7,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
155,YVONNE TURNER,PHO,32,0.8,1.7,50.0,0.2,0.7,36.8,0.1,0.9,7.7,0.2,0.5,42.9,0.0,0.1,0.0,0.7,2.2,31.7,2019
