"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Abby Bishop","SEA",13,67,-46,82.08955223880596,120.93023255813954,8,0.4,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
"Tiffany Bias","DAL",10,64,-24,86.15384615384615,104.61538461538461,29,0.14285714285714285,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"Anna Cruz","MIN",6,60,3,100.86956521739131,98.2608695652174,17,0,0.5,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"Maggie Lucas","IND",4,55,-38,96.5217391304348,125.21008403361346,29,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"Aneika Morello","CON",10,50,-27,87.49999999999999,113.63636363636363,8,0,0.25,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0
"Jeanette Pohlen-Mavunga","IND",12,49,8,108.65384615384615,110.52631578947368,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Frida Eldebrink","SAN",8,44,-4,82.75862068965517,87.35632183908046,3,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Betnijah Laney","CHI",8,42,-17,93.02325581395348,112.79069767441861,8,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Bashaara Graves","MIN",12,41,-18,83.14606741573033,109.52380952380953,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Whitney Knight","SAN",10,38,-25,81.25,118.42105263157895,6,0.2222222222222222,0,0.25,0,2,2,0,2,0,0,0,0,1,0.5,2,1,1,0
"Sandrine Gruda","LAS",7,37,7,104.28571428571429,92.95774647887325,7,0,0,0.3333333333333333,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0
"Cierra Burdick","ATL",8,29,-20,77.96610169491525,106.45161290322581,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamie Weisner","WAS",7,25,-8,79.16666666666667,92,9,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adut Bulgak","NYL",7,23,15,108.33333333333334,78.72340425531915,11,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nirra Fields","PHO",4,17,-17,63.63636363636363,108.57142857142858,3,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asia Taylor","CON",4,17,8,126.3157894736842,105.26315789473684,8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Avery Warley-Talbert","SAN",3,15,-7,96.15384615384615,110.3448275862069,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
"Blake Dietrick","SAN",3,14,1,93.33333333333334,96.42857142857142,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zoi Dimitrakou","WAS",2,11,-3,80.76923076923076,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ameryst Alston","NYL",1,0,-3,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
