"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"DeLisha Milton-Jones","ATL",18,161,15,110.54313099041534,106.77419354838709,29,0.4444444444444444,0.6666666666666666,0.6,0.14285714285714285,2,2,0,2,0,0,0,0,1,0.5,7,1,6,0
"Valeriane Ayayi","SAN",16,147,-65,75.26881720430107,98.21428571428572,36,0.0625,0.3,0.5,0.25,5,5,0,3,1,1,0,0,1,0.2,8,2,6,0
"Crystal Bradford","LAS",15,142,-6,92.93680297397769,95.88014981273409,37,0.25,0.2857142857142857,0.5555555555555556,0,2,2,0,1,1,0,0,0,2,1,6,1,5,0
"Jennifer O'Neill","MIN",13,101,19,102.64550264550265,89.74358974358975,29,0.5,0,0,0.125,1,1,0,0,1,0,0,0,1,1,3,0,3,0
"Nikki Greene","CON",12,101,-33,98.31460674157303,116.85393258426966,6,0,0.3333333333333333,0,0.3333333333333333,5,5,0,2,3,0,0,0,2,0.4,3,1,2,0
"Tiffany Bias","PHO",15,95,8,102.79329608938548,100,27,0.375,0.5,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,2,1,1,0
"Kayla Thornton","WAS",10,88,-40,77.35849056603773,101.24223602484471,20,1,0,0.5,0,3,3,0,1,2,0,0,0,2,0.6666666666666666,3,0,3,0
"Jacki Gemelos","CHI",17,85,-32,81.81818181818183,100.60240963855422,19,0.16666666666666666,0,0,0.5,1,1,0,1,0,0,0,0,0,0,5,1,4,0
"Monica Wright","MIN",7,80,18,90.78947368421052,77.92207792207792,13,0.6,0.5,0.5,0.2,1,1,0,0,1,0,0,0,1,1,2,2,0,0
"Shameka Christon","PHO",12,76,-4,103.42465753424658,106.89655172413794,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"Jasmine Lister","LAS",7,65,-6,101.73913043478262,105.12820512820514,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"Tess Madgen","PHO",8,59,-8,91.96428571428571,96.5217391304348,10,0,0,0,0,2,2,0,1,1,0,0,0,2,1,6,4,2,0
"Rebecca Allen","NYL",2,34,12,92.85714285714286,76.81159420289856,6,0,0,0,1,2,2,0,1,0,1,0,0,2,1,3,1,2,0
"Carla Cortijo","ATL",2,32,2,101.69491525423729,100,14,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
"Nadia Colhado","ATL",6,32,-22,81.81818181818181,120.63492063492063,6,0,1,0,1,4,4,0,3,1,0,0,0,4,1,1,0,1,0
"Michelle Snow","LAS",2,26,-24,80.3921568627451,132.6530612244898,6,0,0,0.5,0.5,1,1,0,1,0,0,0,0,1,1,0,0,0,0
"Victoria Macaulay","CHI",4,25,-7,103.77358490566037,126.53061224489797,4,0,0,0,0.3333333333333333,1,1,0,1,0,0,0,0,0,0,2,0,2,0
"Briana Butler","IND",3,23,8,106.52173913043478,89.13043478260869,2,1,0.5,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0
"Shae Kelley","MIN",8,19,-13,68.57142857142857,112.12121212121211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Brittany Hrynko","TUL",7,18,-3,75.75757575757575,77.77777777777779,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Inga Orekhova","CON",4,11,6,104.54545454545455,77.27272727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Courtney Clements","LAS",1,5,0,77.77777777777779,77.77777777777779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
