"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Kelley Cain","CON",9,45,-29,84.44444444444444,114.13043478260869,8,0,0.5,0.3333333333333333,0,4,4,0,3,1,0,0,0,1,0.25,2,1,1,0
"Tayler Hill","WAS",5,39,-8,88.88888888888889,104.34782608695653,5,0.6666666666666666,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Toni Young","NYL",8,38,7,92.10526315789474,85.13513513513513,7,0,0.5,0.3333333333333333,1,2,2,0,2,0,0,0,0,1,0.5,1,0,1,0
"Heather Butler","SAN",11,38,-30,82.85714285714286,118.91891891891892,6,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nikki Greene","LAS",11,38,-5,83.33333333333333,92.10526315789474,0,0,0.6666666666666666,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
"Briana Butler","CON",6,36,-6,93.93939393939394,101.49253731343283,2,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
"Astou Ndour","SAN",8,35,-4,104.4776119402985,107.24637681159422,11,1,1,0,0.6,2,2,0,0,2,0,0,0,2,1,0,0,0,0
"Darxia Morris","LAS",4,31,2,98.18181818181817,91.2280701754386,4,0.6,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"Kara Braxton","NYL",4,31,17,107.01754385964914,74.57627118644068,10,0,0,0.3333333333333333,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
"Nadirah McKenith","MIN",6,24,-3,74.46808510638299,84.44444444444444,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Samantha Prahalis","LAS",2,21,-13,76.92307692307692,107.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jasmine Hassell","IND",2,21,-7,64.1025641025641,82.05128205128204,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0
"Inga Orekhova","ATL",2,14,7,87.09677419354838,64.51612903225806,0,0.3333333333333333,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
"Davellyn Whyte","SAN",2,10,-7,73.6842105263158,110.52631578947368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Aaryn Ellenberg","CHI",2,1,-2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
