"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Karlie Samuelson","DAL",7,84,1,111.25,109.93788819875776,9,0.25,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,3,0
"Karima Christmas-Kelly","MIN",6,72,-8,106.84931506849315,107.89473684210526,16,0.125,0.3333333333333333,0,0,1,1,0,0,1,0,0,0,0,0,5,1,4,0
"Jamierra Faulkner","CHI",13,72,-27,93.83561643835617,112.32876712328768,15,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
"Kim Mestdagh","WAS",15,71,-4,100.67567567567568,106.993006993007,16,0.4444444444444444,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"Shey Peddy","WAS",15,71,17,103.44827586206897,92.36111111111111,24,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0
"Paris Kea","IND",11,60,-23,90.16393442622952,108.130081300813,26,0,0.5,0.6666666666666666,0.2857142857142857,2,2,0,0,2,0,0,0,2,1,1,0,1,0
"Tayler Hill","DAL",4,49,-26,86.66666666666667,111.82795698924731,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Bridget Carleton","MIN",8,39,-20,84,110.66666666666667,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Avery Warley-Talbert","NYL",3,35,-1,103.17460317460318,104.76190476190476,1,0,0.6666666666666666,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0
"Chloe Jackson","CHI",8,32,-13,81.42857142857143,106.06060606060606,5,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,5,1,4,0
"Epiphanny Prince","LVA",3,28,7,120,116.07142857142856,13,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
"Shao Ting","MIN",5,27,-14,76.78571428571428,107.54716981132074,6,0,0.5,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
"Haley Peters","ATL",4,26,-17,84.31372549019608,113.20754716981132,0,0,1,0.5,0.3333333333333333,1,1,0,0,0,1,0,0,1,1,1,1,0,0
"Arica Carter","PHO",6,24,-16,76.59574468085107,108.33333333333334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Ashley Walker","LAS",3,22,-13,90.9090909090909,115.21739130434783,0,0.2,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Victoria Macaulay","CHI",5,22,11,104.54545454545455,81.3953488372093,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,2,0
"Kayla Alexander","CHI",3,20,12,121.42857142857143,90.69767441860465,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anriel Howard","SEA",3,20,-7,69.44444444444444,86.48648648648648,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Jillian Alleyne","MIN",5,14,-17,62.5,119.35483870967742,4,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Kenisha Bell","MIN",3,11,-4,47.368421052631575,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jaime Nared","LVA",1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Angel McCoughtry","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
